accepteur,age,credit1M,isFraude,nbTransactions1h,nbTransactions24h,securizedTransaction
AIRFRANCE,62,6500,0,0,1,False
HM,24,1000,0,0,2,False
AIRFRANCE,40,4000,0,0,0,False
GOOGLE,21,3400,0,1,2,False
GOOGLE,26,1600,0,0,6,False
AIRFRANCE,57,4100,0,0,1,False
HM,24,900,0,0,0,False
AMAZON,20,2800,0,4,5,True
GOOGLE,26,2400,0,1,7,True
GOOGLE,35,1511,0,1,1,True
AMAZON,41,2600,0,0,0,False
AIRFRANCE,66,2800,0,0,1,False
LEBONCOIN,22,1900,0,0,3,False
AIRFRANCE,83,1600,0,0,1,False
GOOGLE,25,1500,0,1,5,False
AIRFRANCE,68,4600,0,0,1,False
AIRFRANCE,41,6000,0,0,1,True
ZARA,38,2676,0,0,0,False
AMAZON,47,801,0,0,0,True
AMAZON,61,2800,0,0,0,False
GOOGLE,21,3500,0,1,1,False
AMAZON,45,6000,0,0,0,True
GOOGLE,19,800,0,1,1,False
GOOGLE,29,2900,0,1,8,False
AIRFRANCE,64,3300,0,4,8,True
UBER,83,2100,0,0,9,False
AMAZON,37,1662,0,1,1,False
PAYPAL,22,1700,0,1,8,True
HM,21,1000,0,0,1,False
PAYPAL,27,2000,0,1,3,False
GOOGLE,26,3900,0,2,7,True
PAYPAL,39,1900,0,0,0,False
GOOGLE,78,1100,1,0,0,False
HM,31,2300,0,0,3,False
AMAZON,38,1069,0,0,1,True
AMAZON,39,984,0,0,1,True
HM,22,700,0,1,1,True
ZARA,25,800,0,0,1,False
AIRFRANCE,56,3000,0,0,1,False
HM,38,1200,0,0,2,False
LEBONCOIN,29,2000,0,1,6,True
AIRFRANCE,65,1700,0,0,0,True
AMAZON,41,754,0,0,1,False
AIRFRANCE,84,1300,0,0,0,False
UBER,29,2200,0,1,6,False
UBER,33,2126,0,0,0,False
GOOGLE,21,1900,0,0,2,False
GOOGLE,21,300,0,1,1,False
LEBONCOIN,30,2597,0,1,1,False
GOOGLE,22,1900,0,1,4,True
AMAZON,48,5000,0,0,1,True
PAYPAL,27,1500,0,0,3,True
HM,23,700,0,0,1,False
GOOGLE,26,1800,0,0,8,False
UBER,72,1200,0,2,5,True
GOOGLE,23,1800,0,0,4,False
LEBONCOIN,42,1200,0,0,3,False
ZARA,47,2496,0,1,1,False
AIRFRANCE,52,1643,0,0,1,False
LEBONCOIN,21,500,0,1,2,True
AMAZON,62,2700,0,0,1,False
HM,22,400,0,0,1,True
AIRFRANCE,46,900,0,0,8,True
EASYJET,77,800,0,0,0,True
EASYJET,77,800,0,0,1,False
GOOGLE,22,3400,0,1,1,False
EASYJET,67,1300,0,0,1,False
ZARA,28,2100,0,1,1,False
PAYPAL,26,1700,0,1,8,False
EASYJET,40,2728,0,1,1,False
EASYJET,65,900,0,0,0,False
LEBONCOIN,22,1800,0,0,6,False
AIRFRANCE,86,1100,0,0,3,False
EASYJET,27,2400,0,1,3,False
AMAZON,29,1551,0,1,1,True
GOOGLE,26,1600,0,0,6,False
UBER,29,1700,0,0,2,False
PAYPAL,25,1700,0,1,5,True
AIRFRANCE,74,900,0,0,1,False
GOOGLE,25,2700,0,1,9,True
ZARA,20,2500,0,1,2,False
GOOGLE,25,3300,0,2,9,False
ZARA,48,2300,0,0,2,False
LEBONCOIN,28,1900,0,0,0,False
GOOGLE,46,2691,0,0,0,False
UBER,24,2300,0,0,8,False
GOOGLE,21,1900,0,1,6,False
AMAZON,53,3100,0,0,0,True
AIRFRANCE,54,3500,0,0,0,False
AMAZON,53,6800,0,0,0,False
GOOGLE,19,800,0,1,2,False
AMAZON,43,6000,0,0,0,False
LEBONCOIN,19,1000,0,1,2,False
AMAZON,49,1101,0,0,0,False
AMAZON,51,620,0,0,1,False
LEBONCOIN,30,2300,0,1,2,False
HM,19,900,0,0,0,False
AMAZON,57,3400,0,0,0,False
HM,27,2514,0,0,1,False
PAYPAL,24,3000,1,0,0,False
HM,27,1800,0,0,2,False
HM,23,700,0,0,1,False
LEBONCOIN,23,600,0,0,0,False
AMAZON,47,6200,0,0,0,False
UBER,27,2373,0,0,0,False
AIRFRANCE,49,5000,0,0,0,True
AMAZON,45,852,0,0,1,True
LEBONCOIN,29,2400,0,0,1,False
GOOGLE,24,3600,0,2,3,False
UBER,39,1783,0,0,0,True
AMAZON,58,3200,0,0,0,False
GOOGLE,49,1178,0,0,1,False
LEBONCOIN,31,1800,0,2,2,False
UBER,25,2300,0,0,3,True
AIRFRANCE,80,1600,0,0,0,True
AIRFRANCE,47,6900,0,0,0,False
EASYJET,79,1700,0,0,0,False
UBER,25,1647,0,0,0,True
AIRFRANCE,68,1100,0,0,0,False
UBER,26,2169,0,1,1,True
AMAZON,37,1676,0,1,1,False
AMAZON,41,5500,0,0,1,False
GOOGLE,28,3900,0,0,0,False
ZARA,52,1500,0,1,5,True
LEBONCOIN,22,1900,0,0,9,False
LEBONCOIN,24,2200,0,1,1,False
EASYJET,63,1500,0,0,1,False
EASYJET,77,900,0,0,1,False
ZARA,43,2200,0,0,0,False
EASYJET,89,1500,0,0,0,False
HM,18,1100,0,0,1,False
LEBONCOIN,23,300,0,1,2,True
GOOGLE,29,3200,0,1,1,False
GOOGLE,21,600,0,0,0,True
HM,24,900,0,1,1,True
HM,24,1000,0,0,1,False
EASYJET,81,1100,0,0,1,False
EASYJET,43,1914,0,0,1,True
AMAZON,51,3000,0,0,1,False
AIRFRANCE,58,900,0,1,8,True
ZARA,41,1700,0,1,1,False
AMAZON,47,3300,0,0,1,False
LEBONCOIN,49,742,0,0,1,True
LEBONCOIN,48,1084,0,0,1,False
HM,33,2300,0,1,2,False
AMAZON,40,2900,0,0,1,False
GOOGLE,22,1400,0,0,5,True
GOOGLE,44,1105,0,0,1,True
UBER,24,1400,0,1,5,False
AMAZON,65,1300,0,0,4,False
EASYJET,27,1900,0,0,5,False
AIRFRANCE,62,4300,0,0,0,False
ZARA,46,3100,0,2,4,False
GOOGLE,39,623,0,0,0,True
ZARA,30,1700,0,1,1,True
EASYJET,82,900,0,0,0,True
GOOGLE,23,800,0,0,1,False
HM,22,700,0,0,2,True
GOOGLE,36,2366,0,0,1,False
LEBONCOIN,28,1400,0,1,9,True
GOOGLE,22,2000,0,1,7,False
GOOGLE,29,2314,0,0,0,False
LEBONCOIN,51,588,0,0,0,False
GOOGLE,65,1300,0,0,2,True
PAYPAL,27,1938,0,0,0,False
GOOGLE,22,1100,0,1,1,False
LEBONCOIN,32,2100,0,0,0,False
AMAZON,49,1039,0,0,0,False
AMAZON,45,635,0,0,0,False
LEBONCOIN,44,2300,0,0,3,True
HM,24,500,0,0,1,True
GOOGLE,27,2900,0,2,7,True
LEBONCOIN,64,2800,0,1,4,False
UBER,24,2200,0,0,7,False
PAYPAL,89,2300,0,0,0,False
AMAZON,40,805,0,0,1,False
LEBONCOIN,29,1762,0,1,1,True
GOOGLE,50,506,0,0,0,False
LEBONCOIN,27,2300,0,0,4,True
GOOGLE,60,3200,0,0,6,False
LEBONCOIN,31,1400,0,0,3,False
LEBONCOIN,45,1800,0,0,1,False
ZARA,28,1761,0,0,0,True
AIRFRANCE,81,1400,0,0,1,True
AIRFRANCE,60,4300,0,0,0,False
GOOGLE,21,2200,0,0,0,False
HM,24,600,0,0,0,False
AIRFRANCE,41,7300,0,0,0,False
EASYJET,45,2446,0,0,0,False
HM,24,800,0,0,0,False
LEBONCOIN,44,2400,0,0,2,False
PAYPAL,22,2100,0,1,8,False
HM,21,700,0,0,0,False
GOOGLE,19,2900,0,0,2,False
AIRFRANCE,73,1600,0,0,1,False
LEBONCOIN,40,1505,0,0,0,False
GOOGLE,26,2400,0,0,1,True
EASYJET,75,1500,0,0,1,False
GOOGLE,21,3500,0,1,9,False
GOOGLE,28,1400,0,1,2,False
HM,19,300,0,0,0,False
LEBONCOIN,25,2545,0,0,1,False
AIRFRANCE,45,3300,0,0,1,False
LEBONCOIN,35,1900,0,0,0,True
EASYJET,47,2098,0,0,0,False
AMAZON,43,600,0,0,1,False
GOOGLE,24,1100,0,1,1,False
HM,20,400,0,1,1,False
GOOGLE,20,1900,0,0,7,False
AIRFRANCE,84,1600,0,0,0,False
HM,21,2700,0,1,3,False
LEBONCOIN,37,2100,0,0,0,False
AMAZON,45,665,0,0,1,False
LEBONCOIN,39,605,0,0,1,False
ZARA,37,1600,0,1,3,False
PAYPAL,27,2200,0,0,2,False
AIRFRANCE,36,1676,0,0,0,False
UBER,36,3100,0,4,4,True
ZARA,36,1500,0,0,0,True
GOOGLE,38,906,0,0,1,False
GOOGLE,43,2441,0,0,1,False
LEBONCOIN,46,1101,0,0,1,False
LEBONCOIN,46,1800,0,0,3,False
LEBONCOIN,43,1023,0,0,1,False
AIRFRANCE,64,4100,0,0,0,False
AIRFRANCE,40,7000,0,0,1,False
UBER,24,2000,0,0,3,False
ZARA,79,1700,0,1,1,False
LEBONCOIN,21,300,0,0,0,False
PAYPAL,34,1400,0,0,0,False
AMAZON,40,1600,0,0,0,False
AIRFRANCE,81,1300,0,0,0,False
PAYPAL,35,1760,0,1,1,False
LEBONCOIN,60,1500,0,0,4,False
GOOGLE,24,1400,0,1,9,False
ZARA,50,2673,0,1,1,False
AIRFRANCE,69,2400,0,0,1,True
AIRFRANCE,42,3100,1,4,8,False
AIRFRANCE,64,1600,0,0,0,False
AIRFRANCE,22,1100,0,1,3,False
LEBONCOIN,18,900,0,1,2,False
UBER,25,2581,0,1,1,False
LEBONCOIN,23,2100,0,0,1,False
AMAZON,21,3300,0,0,0,False
HM,33,2575,0,0,0,False
EASYJET,77,1500,0,0,1,True
AMAZON,89,2300,0,4,9,False
AIRFRANCE,53,2430,0,0,0,False
AIRFRANCE,63,700,0,0,1,False
AMAZON,68,3800,0,0,1,True
LEBONCOIN,21,2700,0,1,4,False
AIRFRANCE,80,1600,0,0,1,False
AMAZON,52,5300,0,0,0,True
GOOGLE,18,1900,0,1,9,False
GOOGLE,25,3200,0,0,4,False
AIRFRANCE,87,1200,0,0,0,False
AIRFRANCE,45,6800,0,0,1,False
GOOGLE,26,3100,0,0,0,False
AMAZON,50,1000,0,0,1,False
GOOGLE,43,637,0,0,1,False
AMAZON,61,6400,0,0,1,False
GOOGLE,29,2900,0,0,7,False
GOOGLE,24,1900,0,1,8,True
EASYJET,77,1200,0,0,0,False
AIRFRANCE,89,2700,0,2,3,False
AIRFRANCE,67,1200,0,0,1,False
HM,46,2600,0,0,3,False
LEBONCOIN,22,1800,0,0,7,False
HM,21,1000,0,0,2,False
LEBONCOIN,58,2400,0,3,5,False
GOOGLE,18,800,0,0,1,False
HM,22,900,0,0,0,False
GOOGLE,27,3000,0,0,0,True
PAYPAL,52,2362,0,0,0,False
PAYPAL,63,700,0,2,2,False
AMAZON,46,678,0,0,1,False
AIRFRANCE,60,1600,0,0,0,False
LEBONCOIN,24,2600,0,1,1,False
GOOGLE,29,3600,0,1,2,True
LEBONCOIN,19,600,0,1,1,True
EASYJET,61,1500,0,0,1,True
LEBONCOIN,53,2127,0,0,0,False
AIRFRANCE,61,5500,0,0,1,True
UBER,82,1900,1,1,3,False
EASYJET,82,1300,0,0,0,False
HM,29,1200,0,0,0,True
GOOGLE,21,1800,0,0,6,False
UBER,26,1600,0,1,2,False
GOOGLE,23,3400,0,2,3,False
GOOGLE,23,3300,0,0,2,True
HM,18,600,0,1,1,False
GOOGLE,18,1100,0,0,2,False
AMAZON,41,2165,0,1,1,False
AMAZON,42,7100,0,0,0,False
PAYPAL,69,3100,1,0,8,False
GOOGLE,45,680,0,0,1,False
AIRFRANCE,57,2700,0,0,0,False
HM,24,700,0,0,0,False
LEBONCOIN,21,900,0,0,2,True
AIRFRANCE,80,1500,0,0,0,False
LEBONCOIN,61,1600,0,1,1,False
PAYPAL,25,2000,0,0,1,False
GOOGLE,21,2500,0,0,8,True
GOOGLE,21,1700,0,0,3,False
GOOGLE,28,3700,0,1,8,False
AMAZON,64,7300,0,0,0,True
EASYJET,27,2193,0,0,0,False
HM,22,700,0,0,1,False
HM,28,2552,0,0,0,False
PAYPAL,29,2219,0,0,1,False
GOOGLE,49,862,0,0,1,True
AIRFRANCE,86,3200,0,3,3,False
GOOGLE,68,2700,0,4,5,False
AIRFRANCE,85,800,0,0,0,False
GOOGLE,25,2200,0,1,6,False
LEBONCOIN,22,1700,0,1,2,True
ZARA,36,2000,0,3,3,False
ZARA,21,1900,0,0,2,False
LEBONCOIN,48,2727,0,0,0,True
ZARA,23,2100,0,1,1,True
PAYPAL,46,2590,0,0,0,True
AMAZON,57,4300,0,0,0,True
LEBONCOIN,25,1600,0,0,2,False
AIRFRANCE,41,6800,0,0,1,True
GOOGLE,23,1100,0,1,2,False
AMAZON,41,3800,0,0,0,True
HM,22,1600,0,1,3,False
ZARA,49,2500,0,0,2,False
EASYJET,87,800,0,0,1,True
AIRFRANCE,65,4300,0,0,1,False
GOOGLE,22,1100,0,0,0,False
AMAZON,46,5700,0,0,1,False
LEBONCOIN,24,700,0,0,2,True
LEBONCOIN,45,1012,0,0,1,True
AMAZON,42,1044,0,0,0,True
AIRFRANCE,66,800,0,0,0,False
GOOGLE,26,2200,0,1,1,True
AMAZON,51,797,0,0,0,False
EASYJET,29,2022,0,0,0,False
UBER,72,2000,0,0,4,False
LEBONCOIN,76,1300,0,3,9,False
AIRFRANCE,54,7700,0,0,0,False
LEBONCOIN,24,1600,0,0,3,False
LEBONCOIN,34,2500,0,0,0,True
HM,24,400,0,1,2,False
GOOGLE,52,1800,0,0,3,True
ZARA,38,1523,0,0,1,False
HM,29,1400,0,1,3,False
EASYJET,83,1600,0,0,1,True
LEBONCOIN,32,2600,0,0,2,False
AIRFRANCE,34,2731,0,0,0,False
ZARA,39,1900,0,1,2,False
UBER,27,2100,0,0,3,False
ZARA,48,2500,0,1,2,False
PAYPAL,43,2214,0,1,1,True
ZARA,87,1900,0,1,1,False
EASYJET,32,1505,0,0,0,False
AIRFRANCE,62,3500,0,0,1,True
EASYJET,26,2687,0,0,1,False
AIRFRANCE,43,5400,0,0,1,False
GOOGLE,48,1171,0,0,1,False
LEBONCOIN,19,1000,0,1,2,True
ZARA,22,3200,0,2,5,False
AMAZON,66,2000,1,0,2,False
AIRFRANCE,62,1000,0,0,1,False
PAYPAL,45,2380,0,0,0,False
HM,21,1700,0,0,3,False
UBER,23,1700,0,0,1,False
GOOGLE,29,1900,0,0,7,False
GOOGLE,39,766,0,0,0,False
LEBONCOIN,24,1000,0,0,2,False
HM,41,1912,0,0,0,False
PAYPAL,60,2800,0,0,1,False
GOOGLE,24,1900,0,1,5,False
GOOGLE,47,867,0,0,1,True
AIRFRANCE,71,2400,0,3,6,True
HM,20,900,0,0,0,False
LEBONCOIN,26,1700,0,0,1,False
HM,20,700,0,0,0,False
ZARA,46,1900,0,0,2,True
EASYJET,67,1600,0,0,0,False
AMAZON,36,2100,0,0,0,True
PAYPAL,25,2200,0,0,7,False
GOOGLE,47,1000,0,3,5,False
LEBONCOIN,26,1900,0,0,2,False
GOOGLE,29,2400,0,0,8,False
AIRFRANCE,80,1200,0,0,1,False
HM,24,600,0,1,1,True
AIRFRANCE,45,7000,0,0,1,False
EASYJET,45,1611,0,0,0,False
GOOGLE,21,3100,0,1,5,False
EASYJET,45,1503,0,1,1,False
AMAZON,31,2500,0,2,9,True
HM,36,2400,0,0,3,False
PAYPAL,86,3500,0,2,8,False
UBER,28,2200,0,1,8,False
GOOGLE,24,1500,0,0,8,False
AMAZON,66,5600,0,0,0,False
GOOGLE,48,990,0,0,0,False
EASYJET,82,1700,0,0,0,True
GOOGLE,44,1151,0,0,1,False
AMAZON,51,704,0,0,0,False
AMAZON,52,2301,0,1,1,False
ZARA,37,2800,0,3,7,False
GOOGLE,27,1500,0,1,7,False
HM,31,2700,0,0,3,False
LEBONCOIN,42,1952,0,0,0,False
ZARA,87,2200,0,0,0,False
UBER,28,1600,0,1,5,False
GOOGLE,22,2000,0,1,2,True
GOOGLE,24,1600,0,0,1,False
PAYPAL,25,2400,0,0,4,True
GOOGLE,20,500,0,1,2,False
GOOGLE,22,2900,0,0,3,False
LEBONCOIN,24,900,0,0,0,True
AMAZON,44,3200,0,0,1,True
PAYPAL,73,2400,0,2,2,False
AIRFRANCE,76,1300,0,0,1,False
UBER,79,800,0,3,6,False
LEBONCOIN,23,1100,0,0,2,False
ZARA,34,2800,0,3,4,False
EASYJET,79,1400,0,0,0,False
EASYJET,27,1700,0,0,5,False
AIRFRANCE,61,6000,0,0,0,False
AIRFRANCE,43,3400,0,0,1,False
EASYJET,26,2300,0,1,5,True
AMAZON,55,3300,0,0,0,False
HM,30,1508,0,0,0,False
UBER,28,1700,0,0,9,False
AMAZON,48,1154,0,0,0,False
GOOGLE,24,3300,0,2,5,False
PAYPAL,27,1500,0,1,9,False
AIRFRANCE,46,6500,0,0,1,False
ZARA,39,2000,0,1,1,False
GOOGLE,22,500,0,1,2,False
LEBONCOIN,24,600,0,0,0,False
AMAZON,67,7400,0,0,0,False
AMAZON,55,4600,0,0,0,False
AIRFRANCE,74,1000,0,0,1,False
EASYJET,74,1000,0,0,0,True
GOOGLE,51,584,0,0,1,False
AMAZON,69,6500,0,0,1,False
AIRFRANCE,60,6700,0,0,1,False
GOOGLE,26,3700,0,2,3,False
LEBONCOIN,47,976,0,0,0,False
AIRFRANCE,62,2100,0,0,0,False
LEBONCOIN,48,598,0,0,1,False
ZARA,30,1700,0,0,8,False
HM,47,1400,0,0,3,False
GOOGLE,26,3000,0,1,9,False
GOOGLE,22,300,0,1,1,False
EASYJET,25,2300,0,1,6,False
HM,24,1600,0,1,3,True
AIRFRANCE,74,1600,0,0,0,False
GOOGLE,28,3100,0,2,6,False
EASYJET,88,700,0,0,1,True
LEBONCOIN,45,1539,0,0,0,False
AIRFRANCE,79,1100,0,0,0,False
LEBONCOIN,35,1500,0,1,2,False
LEBONCOIN,41,1179,0,0,1,False
EASYJET,83,800,0,0,1,False
LEBONCOIN,29,1300,0,1,3,False
GOOGLE,22,2100,0,2,8,True
AIRFRANCE,74,1400,0,0,0,True
AIRFRANCE,40,7300,0,0,0,False
GOOGLE,27,3200,0,1,8,True
AMAZON,49,2017,0,0,1,False
HM,31,2700,0,1,3,False
UBER,37,1641,0,0,1,False
LEBONCOIN,51,682,0,0,1,True
EASYJET,51,2490,0,0,0,False
PAYPAL,39,1788,0,0,0,False
AMAZON,82,2300,0,4,7,True
UBER,22,1900,0,1,4,True
AMAZON,49,2500,0,0,1,False
GOOGLE,50,864,0,0,0,False
LEBONCOIN,31,700,0,2,3,False
AMAZON,41,6000,0,0,1,False
EASYJET,31,2456,0,1,1,False
GOOGLE,23,1700,0,2,2,False
GOOGLE,28,3300,0,2,6,False
GOOGLE,23,300,0,0,0,False
GOOGLE,22,3300,0,1,9,False
ZARA,40,2072,0,1,1,False
LEBONCOIN,19,600,0,1,1,False
AMAZON,68,6800,0,0,0,False
AIRFRANCE,70,700,0,0,0,True
AMAZON,48,619,0,0,0,False
GOOGLE,42,2489,0,0,0,False
EASYJET,27,1600,0,0,7,False
GOOGLE,23,3100,0,2,6,True
AIRFRANCE,57,7000,0,0,1,False
AMAZON,40,6100,0,0,1,False
LEBONCOIN,38,1026,0,0,0,False
AIRFRANCE,73,1100,0,0,0,False
PAYPAL,32,2051,0,0,0,False
EASYJET,77,1600,0,0,0,False
AMAZON,40,1548,0,0,1,False
EASYJET,75,1400,0,0,0,False
AIRFRANCE,65,900,0,0,1,False
AIRFRANCE,81,1500,0,0,1,False
UBER,26,1800,0,0,1,True
GOOGLE,29,1900,0,2,7,True
GOOGLE,50,988,0,0,1,False
UBER,23,2100,0,1,4,False
PAYPAL,66,1800,0,2,6,False
AIRFRANCE,55,7600,0,0,1,False
GOOGLE,24,1500,0,0,6,True
HM,41,1300,0,0,3,False
LEBONCOIN,21,800,0,0,1,False
LEBONCOIN,44,2200,0,0,3,True
AMAZON,56,4200,0,0,1,False
UBER,24,2200,0,1,8,False
EASYJET,81,700,0,0,1,False
AIRFRANCE,59,3200,0,2,3,False
LEBONCOIN,19,500,0,1,2,True
EASYJET,69,1700,0,0,0,False
GOOGLE,40,1102,0,0,0,True
AIRFRANCE,43,5100,0,0,1,False
PAYPAL,82,3500,0,0,1,False
AIRFRANCE,69,1400,0,0,1,True
GOOGLE,19,2000,0,1,1,False
LEBONCOIN,40,879,0,0,0,True
AIRFRANCE,40,2470,0,0,1,True
LEBONCOIN,61,1500,0,1,1,False
AIRFRANCE,25,2200,0,3,3,False
LEBONCOIN,28,1500,0,1,7,False
GOOGLE,18,300,0,0,0,False
AMAZON,67,5300,0,0,1,False
LEBONCOIN,22,800,0,1,2,False
AMAZON,40,505,0,0,0,False
GOOGLE,18,500,0,0,1,False
LEBONCOIN,23,1100,0,0,2,False
UBER,27,1500,0,0,8,False
GOOGLE,45,911,0,0,1,False
LEBONCOIN,23,2300,0,1,7,False
LEBONCOIN,22,500,0,0,0,True
HM,31,2100,0,0,0,False
GOOGLE,20,3400,0,0,8,False
PAYPAL,27,2100,0,1,2,False
GOOGLE,22,400,0,1,2,False
AIRFRANCE,50,2900,0,0,0,False
AMAZON,50,3000,0,0,0,True
AIRFRANCE,71,1200,0,0,0,False
LEBONCOIN,46,771,0,0,1,False
GOOGLE,49,912,0,0,1,True
LEBONCOIN,26,2203,0,1,1,True
LEBONCOIN,29,1900,0,0,9,False
AIRFRANCE,54,3300,0,0,1,True
HM,39,1500,0,0,3,False
UBER,29,2300,0,1,4,False
GOOGLE,24,3200,0,1,6,False
GOOGLE,46,1029,0,0,1,False
GOOGLE,23,400,0,1,2,False
UBER,46,2087,0,0,0,True
UBER,29,1400,0,1,8,False
HM,30,2331,0,0,1,False
LEBONCOIN,38,1700,0,0,0,False
LEBONCOIN,20,500,0,1,1,False
AMAZON,47,4600,0,0,1,False
AIRFRANCE,39,1913,0,0,0,True
GOOGLE,28,2000,0,1,8,False
GOOGLE,21,2500,0,1,5,False
HM,44,2000,0,0,0,False
AMAZON,45,1883,0,1,1,False
GOOGLE,38,1190,0,0,1,False
LEBONCOIN,21,2600,0,0,0,False
ZARA,39,2700,0,0,0,True
LEBONCOIN,18,300,0,0,1,False
GOOGLE,50,768,0,0,1,False
AMAZON,43,829,0,0,1,False
GOOGLE,28,1700,0,1,5,False
GOOGLE,46,972,0,0,1,False
ZARA,74,1800,0,1,5,False
ZARA,25,1800,0,1,2,False
EASYJET,81,1600,0,0,0,False
LEBONCOIN,19,1100,0,0,2,True
GOOGLE,22,1400,0,2,8,True
LEBONCOIN,19,1000,0,1,2,False
GOOGLE,29,1400,0,0,0,False
LEBONCOIN,24,500,0,0,0,False
AMAZON,39,891,0,0,0,False
AMAZON,58,3400,0,0,1,True
AMAZON,67,5700,0,0,1,False
HM,22,300,0,0,1,False
EASYJET,27,2100,0,0,8,False
AMAZON,68,6400,0,0,1,True
HM,21,600,0,0,1,False
GOOGLE,25,3800,0,2,3,False
GOOGLE,29,2000,0,2,2,False
LEBONCOIN,25,1600,0,0,2,True
HM,21,1100,0,0,0,False
HM,32,2400,0,0,2,False
AMAZON,45,611,0,0,0,False
ZARA,70,2400,0,1,7,False
EASYJET,23,1700,0,0,6,False
EASYJET,83,1600,0,0,0,False
HM,19,900,0,1,2,False
AIRFRANCE,73,800,0,0,1,False
HM,38,2600,0,0,0,True
GOOGLE,26,2000,0,2,2,False
GOOGLE,39,3400,1,2,14,False
PAYPAL,31,1826,0,0,0,True
EASYJET,24,2000,0,0,3,False
AIRFRANCE,79,700,0,0,1,True
AIRFRANCE,69,2800,0,4,6,True
LEBONCOIN,21,500,0,0,2,False
LEBONCOIN,49,2300,0,1,3,True
PAYPAL,54,2100,0,1,1,True
AIRFRANCE,53,2700,1,1,8,False
HM,50,1505,0,0,1,False
LEBONCOIN,25,1551,0,1,1,False
GOOGLE,23,1000,0,1,1,False
GOOGLE,18,1000,0,0,1,False
GOOGLE,24,2100,0,0,9,False
AIRFRANCE,68,2500,0,1,2,True
AMAZON,43,1163,0,0,1,False
UBER,27,2100,0,1,1,False
UBER,27,2505,0,0,1,True
ZARA,33,2600,0,0,1,False
LEBONCOIN,24,600,0,0,0,False
EASYJET,27,1500,0,1,1,False
AIRFRANCE,32,2200,0,1,3,True
LEBONCOIN,39,1600,0,1,3,False
AMAZON,39,796,0,0,0,False
HM,44,1600,0,0,3,False
HM,43,1200,0,1,1,False
AIRFRANCE,61,3000,0,0,1,False
AIRFRANCE,73,700,0,0,0,True
LEBONCOIN,51,1700,0,2,7,False
LEBONCOIN,49,853,0,0,1,True
ZARA,44,2100,0,1,1,False
PAYPAL,28,1900,0,1,6,False
GOOGLE,23,900,0,1,1,False
AIRFRANCE,70,800,0,0,0,False
HM,24,900,0,0,0,True
GOOGLE,24,2000,0,0,7,False
GOOGLE,19,600,0,1,2,False
LEBONCOIN,21,2400,0,0,1,True
AMAZON,47,831,0,0,1,False
GOOGLE,49,1091,0,0,1,True
PAYPAL,27,3200,0,0,0,True
LEBONCOIN,18,800,0,1,1,False
AMAZON,53,7200,0,0,0,True
AMAZON,65,6600,0,0,1,False
PAYPAL,23,1700,0,1,5,False
ZARA,55,1700,0,0,0,True
UBER,42,1682,0,1,1,False
GOOGLE,52,2269,0,1,1,False
LEBONCOIN,20,1000,0,0,2,False
AIRFRANCE,53,3500,0,0,0,False
LEBONCOIN,26,1600,0,0,0,True
ZARA,25,2600,0,1,2,False
AMAZON,63,7200,0,0,0,False
GOOGLE,22,2300,0,0,3,True
HM,23,800,0,0,0,False
GOOGLE,49,892,0,0,0,False
GOOGLE,49,1709,0,1,1,False
GOOGLE,39,788,0,0,1,False
GOOGLE,46,907,0,0,0,False
EASYJET,44,2184,0,0,1,False
ZARA,34,2060,0,0,1,False
AMAZON,42,1064,0,0,0,False
AIRFRANCE,88,1000,0,2,4,False
LEBONCOIN,25,1300,0,0,0,False
AMAZON,50,6600,0,0,0,False
AIRFRANCE,62,1400,0,0,1,False
AIRFRANCE,69,6500,0,0,0,False
AIRFRANCE,77,900,0,0,1,False
GOOGLE,87,3000,1,0,0,False
UBER,26,1900,0,1,4,True
HM,22,1600,0,1,1,False
LEBONCOIN,55,900,0,0,3,False
GOOGLE,25,3300,0,2,6,False
ZARA,45,2500,0,0,0,False
LEBONCOIN,26,1800,0,0,0,True
AIRFRANCE,55,3700,0,0,0,True
GOOGLE,48,1021,0,0,1,False
AIRFRANCE,42,7700,0,0,0,False
EASYJET,72,1300,0,0,1,False
LEBONCOIN,19,900,0,0,1,False
AMAZON,44,647,0,0,0,False
HM,18,500,0,1,2,False
AMAZON,76,2400,0,3,4,True
AIRFRANCE,59,6000,0,0,0,False
AIRFRANCE,66,900,0,2,9,False
GOOGLE,24,3500,0,2,3,False
AMAZON,67,3100,0,0,0,False
GOOGLE,25,2200,0,1,4,False
AMAZON,48,916,0,0,1,False
AIRFRANCE,82,1600,0,0,0,False
AMAZON,44,1088,0,0,0,False
AIRFRANCE,65,4100,0,0,1,False
AMAZON,79,3400,0,1,4,False
AMAZON,62,3500,0,0,0,False
HM,48,1400,0,0,3,True
AMAZON,46,623,0,0,1,True
PAYPAL,53,2618,0,1,1,True
EASYJET,74,1200,0,0,1,False
PAYPAL,88,1800,0,1,6,False
GOOGLE,27,3400,0,1,3,True
EASYJET,28,2200,0,0,6,False
AMAZON,50,606,0,0,1,True
GOOGLE,25,2000,0,0,0,False
GOOGLE,26,3300,0,2,2,True
LEBONCOIN,20,2500,0,0,2,False
EASYJET,80,1700,0,0,0,False
ZARA,41,1800,0,0,0,False
AMAZON,30,2633,0,0,0,False
UBER,54,2438,0,1,1,True
EASYJET,23,2100,0,0,9,False
UBER,22,1800,0,0,9,False
AMAZON,50,6600,0,0,0,False
GOOGLE,28,2900,0,2,4,True
